time;b-value;Mean square deviation;Magnitude deficit;Elapsed days;Mean magnitude;Rate of square root of energy released;Mean time between characteristic events;Coefficient of variation from mean time;x_1i;x_2i;x_3i;x_4i;x_5i;x_6i;x_7i
19/01/1986;8.83927E+15;7.41315E+13;4.55609E+14;5550;4.946E+16;1.15477E+16;1.83046E+15;9.01755E+15;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;-5.30517E+13;54;7.9049E+12
26/01/1986;8.83927E+15;7.41315E+13;4.55609E+14;5550;4.946E+16;1.15477E+16;1.83046E+15;9.01755E+15;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;-5.30517E+13;54;7.9049E+12
02/02/1986;8.83927E+15;7.41315E+13;4.55609E+14;5550;4.946E+16;1.15477E+16;1.83046E+15;9.01755E+15;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;-5.30517E+13;54;7.9049E+12
09/02/1986;8.83927E+15;7.41315E+13;4.55609E+14;5550;4.946E+16;1.15477E+16;1.83046E+15;9.01755E+15;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;-5.30517E+13;54;7.9049E+12
16/02/1986;8.83927E+15;7.41315E+13;4.55609E+14;5550;4.946E+16;1.15477E+16;1.83046E+15;9.01755E+15;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;-5.30517E+13;54;7.9049E+12
23/02/1986;8.59757E+15;6.94032E+13;-1.04707E+14;5940;4.948E+15;1.11751E+16;1.86948E+16;9.02416E+15;-5.43718E+14;3.24377E+13;-4.70016E+14;-3.56564E+14;-1.10457E+15;0;1.27263E+13
02/03/1986;8.59757E+15;6.94032E+13;-1.04707E+14;5940;4.948E+15;1.11751E+16;1.86948E+16;9.02416E+15;-5.43718E+14;3.24377E+13;-4.70016E+14;-3.56564E+14;-1.10457E+15;0;1.27263E+13
09/03/1986;8.60329E+15;6.98801E+13;-9.97569E+13;5920;4.949E+15;1.122E+16;1.86948E+16;9.02416E+15;-6.028E+14;3.79462E+14;-4.59027E+13;-6.37687E+14;-1.09322E+15;0;1.19877E+13
16/03/1986;8.60868E+15;7.02569E+13;-9.45533E+12;5920;4.95E+15;1.1226E+16;1.86948E+16;9.02416E+15;3.18464E+14;-3.6566E+14;3.214E+14;-6.14104E+14;-1.11061E+15;0;9.33337E+12
23/03/1986;8.60868E+15;7.02569E+13;-9.45533E+12;5920;4.95E+15;1.1226E+16;1.86948E+16;9.02416E+15;3.18464E+14;-3.6566E+14;3.214E+14;-6.14104E+14;-1.11061E+15;0;9.33337E+12
30/03/1986;8.60868E+15;7.02569E+13;-9.45533E+12;5920;4.95E+15;1.1226E+16;1.86948E+16;9.02416E+15;3.18464E+14;-3.6566E+14;3.214E+14;-6.14104E+14;-1.11061E+15;0;9.33337E+12
06/04/1986;8.6067E+15;7.18468E+13;-3.60306E+12;6060;4.953E+15;1.10167E+16;2.27853E+15;7.91411E+15;8.81226E+13;-4.57162E+14;2.79307E+14;-4.24946E+14;-9.10808E+13;0;1.12798E+13
13/04/1986;8.6067E+15;7.18468E+13;-3.60306E+12;6060;4.953E+15;1.10167E+16;2.27853E+15;7.91411E+15;8.81226E+13;-4.57162E+14;2.79307E+14;-4.24946E+14;-9.10808E+13;0;1.12798E+13
20/04/1986;8.59567E+15;7.09729E+13;-4.65417E+13;6130;4.951E+15;1.08782E+15;2.27853E+15;7.91411E+15;3.55797E+13;-5.43718E+14;3.24377E+13;-4.70016E+14;-3.56564E+14;0;9.95324E+12
27/04/1986;8.59567E+15;7.09729E+13;-4.65417E+13;6130;4.951E+15;1.08782E+15;2.27853E+15;7.91411E+15;3.55797E+13;-5.43718E+14;3.24377E+13;-4.70016E+14;-3.56564E+14;0;9.95324E+12
04/05/1986;8.59567E+15;7.09729E+13;-4.65417E+13;6130;4.951E+15;1.08782E+15;2.27853E+15;7.91411E+15;3.55797E+13;-5.43718E+14;3.24377E+13;-4.70016E+14;-3.56564E+14;0;9.95324E+12
11/05/1986;8.57059E+15;7.35122E+13;-4.48754E+13;6300;4.947E+15;1.05347E+16;2.22489E+16;7.60608E+15;-4.67587E+13;3.18464E+14;-3.6566E+14;3.214E+14;-6.14104E+14;475;9.63976E+12
18/05/1986;8.5872E+15;7.52716E+13;-2.99825E+13;6270;4.95E+15;1.06055E+16;2.22489E+16;7.60608E+15;1.35216E+14;8.81226E+13;-4.57162E+14;2.79307E+14;-4.24946E+14;50;1.02739E+13
25/05/1986;8.63432E+15;7.52732E+12;-1.31961E+13;6160;4.958E+15;1.0876E+16;2.33441E+16;7.99469E+15;1.41593E+14;-4.67587E+13;3.18464E+14;-3.6566E+14;3.214E+14;0;8.74154E+12
01/06/1986;8.63432E+15;7.52732E+12;-1.31961E+13;6160;4.958E+15;1.0876E+16;2.33441E+16;7.99469E+15;1.41593E+14;-4.67587E+13;3.18464E+14;-3.6566E+14;3.214E+14;0;8.74154E+12
08/06/1986;8.80819E+15;8.42167E+13;5.60398E+14;6220;4.943E+15;1.02434E+16;2.33441E+16;7.99469E+15;3.30456E+14;1.35216E+14;8.81226E+13;-4.57162E+14;2.79307E+14;0;8.17708E+12
15/06/1986;8.80819E+15;8.42167E+13;5.60398E+14;6220;4.943E+15;1.02434E+16;2.33441E+16;7.99469E+15;3.30456E+14;1.35216E+14;8.81226E+13;-4.57162E+14;2.79307E+14;0;8.17708E+12
22/06/1986;8.78578E+15;8.1356E+13;5.44058E+14;6390;4.939E+15;9.94154E+15;2.33441E+16;7.99469E+15;-2.04701E+14;6.37687E+13;3.55797E+13;-5.43718E+14;3.24377E+13;45;7.38021E+11
29/06/1986;8.78059E+15;1.15647E+14;7.28992E+14;6390;4.927E+15;9.73686E+14;2.33441E+16;7.99469E+15;4.63001E+14;4.24946E+14;1.77855E+14;-6.028E+14;3.79462E+14;45;5.74112E+12
06/07/1986;9.14323E+15;1.0338E+14;-6.80654E+14;6460;4.928E+15;9.24031E+15;2.46952E+16;8.4671E+15;-1.15236E+15;4.63001E+14;4.24946E+14;1.77855E+14;-6.028E+14;47;1.27263E+13
13/07/1986;9.0614E+15;8.46854E+13;-8.62403E+14;6510;4.92E+15;9.0475E+14;2.56716E+15;8.75251E+15;-1.23739E+15;6.08639E+14;1.41593E+14;-4.67587E+13;3.18464E+14;47;1.34962E+13
20/07/1986;9.0292E+15;8.26891E+13;-8.79489E+14;6570;4.915E+15;8.92556E+15;2.62405E+15;8.79958E+15;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;8.81226E+13;0;1.34962E+13
27/07/1986;9.0292E+15;8.26891E+13;-8.79489E+14;6570;4.915E+15;8.92556E+15;2.62405E+15;8.79958E+15;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;8.81226E+13;0;1.34962E+13
03/08/1986;9.0292E+15;8.26891E+13;-8.79489E+14;6570;4.915E+15;8.92556E+15;2.62405E+15;8.79958E+15;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;8.81226E+13;0;1.34962E+13
10/08/1986;9.0292E+15;8.26891E+13;-8.79489E+14;6570;4.915E+15;8.92556E+15;2.62405E+15;8.79958E+15;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;8.81226E+13;0;1.34962E+13
17/08/1986;8.92175E+15;9.56039E+13;-1.00834E+15;6860;4.903E+15;8.35759E+15;2.62405E+15;8.79958E+15;4.23272E+13;-8.73813E+14;-2.04701E+14;6.37687E+13;3.55797E+13;45;1.31073E+13
24/08/1986;8.92752E+15;9.61178E+13;-1.0035E+15;6870;4.904E+15;8.35059E+15;2.62405E+15;8.79958E+15;8.50307E+13;-1.23739E+15;6.08639E+14;1.41593E+14;-4.67587E+13;48;1.27263E+13
31/08/1986;8.9208E+15;9.54937E+13;-1.00596E+15;6910;4.903E+15;8.29363E+15;2.62405E+15;8.79958E+15;3.49441E+14;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;0;1.06018E+13
07/09/1986;8.9208E+15;9.54937E+13;-1.00596E+15;6910;4.903E+15;8.29363E+15;2.62405E+15;8.79958E+15;3.49441E+14;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;0;1.06018E+13
14/09/1986;8.9208E+15;9.54937E+13;-1.00596E+15;6910;4.903E+15;8.29363E+15;2.62405E+15;8.79958E+15;3.49441E+14;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;0;1.06018E+13
21/09/1986;8.9208E+15;9.54937E+13;-1.00596E+15;6910;4.903E+15;8.29363E+15;2.62405E+15;8.79958E+15;3.49441E+14;-2.15449E+14;-5.09931E+14;3.30456E+14;1.35216E+14;0;1.06018E+13
28/09/1986;8.9208E+15;9.54937E+13;-1.00596E+15;7170;4.903E+15;7.99288E+15;2.95241E+16;9.21407E+14;2.62044E+14;4.23272E+13;-8.73813E+14;-2.04701E+14;6.37687E+13;0;1.09371E+13
05/10/1986;8.9208E+15;9.54937E+13;-1.00596E+15;7170;4.903E+15;7.99288E+15;2.95241E+16;9.21407E+14;2.62044E+14;4.23272E+13;-8.73813E+14;-2.04701E+14;6.37687E+13;0;1.09371E+13
12/10/1986;8.9208E+15;9.54937E+13;-1.00596E+15;7170;4.903E+15;7.99288E+15;2.95241E+16;9.21407E+14;2.62044E+14;4.23272E+13;-8.73813E+14;-2.04701E+14;6.37687E+13;0;1.09371E+13
19/10/1986;8.92687E+15;9.64417E+12;-1.00241E+15;7370;4.904E+15;7.78278E+15;2.95241E+16;9.21407E+14;1.29259E+14;-4.27035E+13;-1.15236E+15;4.63001E+14;4.24946E+14;48;1.19877E+13
26/10/1986;9.00318E+15;1.03849E+14;-7.97395E+14;7250;4.908E+15;8.00225E+15;3.14846E+16;9.59784E+15;-5.15086E+14;3.49441E+14;-2.15449E+14;-5.09931E+14;3.30456E+14;525;1.51323E+13
02/11/1986;8.94254E+15;1.15942E+14;-7.55964E+14;7280;4.897E+15;7.85765E+15;3.18717E+14;9.49622E+15;5.86421E+12;-4.27035E+12;8.50307E+13;-1.23739E+15;6.08639E+14;0;8.74154E+12
09/11/1986;8.94254E+15;1.15942E+14;-7.55964E+14;7280;4.897E+15;7.85765E+15;3.18717E+14;9.49622E+15;5.86421E+12;-4.27035E+12;8.50307E+13;-1.23739E+15;6.08639E+14;0;8.74154E+12
16/11/1986;8.92401E+15;1.13617E+14;-7.69596E+14;7370;4.894E+15;7.74434E+15;3.18717E+14;9.49622E+15;9.89507E+14;-5.15086E+14;3.49441E+14;-2.15449E+14;-5.09931E+14;45;7.63931E+12
23/11/1986;8.98925E+15;1.01267E+14;-8.01077E+14;7410;4.904E+15;7.80795E+15;3.15405E+16;9.55013E+14;1.91467E+14;3.62327E+14;1.29259E+14;-4.27035E+13;-1.15236E+15;525;8.17708E+12
30/11/1986;8.85482E+15;7.08059E+12;-1.25353E+15;7100;4.914E+15;8.45214E+15;2.93218E+16;8.7421E+15;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;1.29259E+14;4.925E+15;4.56324E+11
07/12/1986;8.63952E+15;5.16862E+13;-1.86786E+15;7120;4.922E+15;8.81647E+15;3.10645E+15;9.01909E+15;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;46;7.63931E+12
14/12/1986;8.63952E+15;5.16862E+13;-1.86786E+15;7120;4.922E+15;8.81647E+15;3.10645E+15;9.01909E+15;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;46;7.63931E+12
21/12/1986;8.63952E+15;5.16862E+13;-1.86786E+15;7120;4.922E+15;8.81647E+15;3.10645E+15;9.01909E+15;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;46;7.63931E+12
28/12/1986;8.63952E+15;5.16862E+13;-1.86786E+15;7120;4.922E+15;8.81647E+15;3.10645E+15;9.01909E+15;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;46;7.63931E+12
04/01/1987;8.63952E+15;5.16862E+13;-1.86786E+15;7120;4.922E+15;8.81647E+15;3.10645E+15;9.01909E+15;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;3.62327E+14;46;7.63931E+12
11/01/1987;8.64833E+15;4.16909E+13;-1.95342E+14;7270;4.928E+15;8.75023E+15;3.10645E+15;9.01909E+15;-8.96479E+14;-7.5479E+14;8.08807E+14;4.13525E+14;9.89507E+14;0;1.02739E+13
18/01/1987;8.63268E+15;4.24799E+13;-1.96234E+14;7320;4.926E+15;8.67264E+15;2.95341E+13;8.55598E+15;-3.7823E+13;-1.04103E+15;1.26039E+14;5.60551E+13;9.2317E+14;48;6.40705E+12
25/01/1987;8.64543E+15;4.28095E+13;-1.9499E+15;7300;4.928E+15;8.70705E+14;2.95341E+13;8.55598E+15;2.02728E+14;-7.45936E+14;1.68724E+14;6.75694E+14;1.91467E+14;47;6.64103E+12
01/02/1987;8.67414E+15;4.25609E+13;-1.92957E+15;7050;4.932E+15;9.04741E+15;3.09481E+16;9.01398E+15;5.04337E+13;-1.52777E+13;-5.43208E+14;3.85893E+14;5.55157E+14;50;7.12752E+12
08/02/1987;8.68943E+15;4.11003E+13;-1.92524E+15;6990;4.934E+15;9.14725E+15;2.98668E+16;8.79925E+15;3.30456E+14;-8.96479E+14;-7.5479E+14;8.08807E+14;4.13525E+14;0;8.17708E+12
15/02/1987;7.72895E+15;6.22214E+13;-2.46659E+15;6830;4.966E+15;1.13927E+16;3.04437E+16;8.79226E+15;-1.49995E+15;3.30456E+14;-8.96479E+14;-7.5479E+14;8.08807E+14;5675;2.30454E+13
22/02/1987;7.85097E+15;5.41145E+13;-2.02171E+15;6620;4.959E+15;1.13276E+16;2.79553E+16;8.14417E+15;-7.11865E+13;-8.6695E+14;-8.98475E+14;2.02728E+14;-7.45936E+14;49;2.36167E+13
01/03/1987;7.84538E+15;5.369E+13;-2.0273E+15;6680;4.958E+15;1.12184E+15;2.79553E+16;8.14417E+15;-3.48831E+12;-7.06135E+13;-1.69882E+15;5.04337E+13;-1.52777E+13;47;2.47875E+13
08/03/1987;7.86947E+15;4.80221E+13;-2.05539E+15;6480;4.965E+15;1.16813E+16;2.56638E+15;7.71055E+15;1.80163E+14;-7.11865E+13;-8.6695E+14;-8.98475E+14;2.02728E+14;5.06667E+15;2.08531E+13
15/03/1987;7.83996E+15;4.75607E+12;-2.08469E+15;6370;4.96E+15;1.18442E+16;2.56638E+15;7.71055E+15;9.2049E+14;-4.36119E+13;-3.54491E+13;-1.49995E+15;3.30456E+14;465;1.69008E+13
22/03/1987;7.95778E+15;4.06373E+13;-2.0413E+15;6060;4.982E+16;1.27339E+16;2.45554E+16;7.61935E+15;-6.80017E+14;4.76441E+14;-3.48831E+12;-7.06135E+13;-1.69882E+15;5.03333E+15;2.85303E+13
29/03/1987;7.95778E+15;4.06373E+13;-2.0413E+15;6060;4.982E+16;1.27339E+16;2.45554E+16;7.61935E+15;-6.80017E+14;4.76441E+14;-3.48831E+12;-7.06135E+13;-1.69882E+15;5.03333E+15;2.85303E+13
05/04/1987;7.91595E+15;4.13846E+13;-2.06746E+15;5990;4.978E+15;1.29078E+15;2.48691E+13;7.51695E+15;5.97151E+13;-4.91654E+14;-2.50211E+14;1.80163E+14;-7.11865E+13;465;2.30454E+13
12/04/1987;7.91595E+15;4.13846E+13;-2.06746E+15;6030;4.978E+15;1.28222E+15;2.48691E+13;7.51695E+15;5.43335E+14;-1.62496E+14;-6.80017E+14;4.76441E+14;-3.48831E+12;46;2.19308E+13
19/04/1987;7.76263E+15;4.94931E+12;-2.48308E+15;5730;4.984E+15;1.39686E+16;2.5162E+15;7.78625E+15;-8.95123E+14;5.97151E+13;-4.91654E+14;-2.50211E+14;1.80163E+14;50;4.27682E+13
26/04/1987;7.70095E+15;5.10791E+13;-2.78179E+15;5600;4.993E+15;1.46945E+16;2.53266E+16;7.86349E+15;-4.93979E+14;-1.25582E+14;-1.62496E+14;-7.57994E+14;9.2049E+14;56;4.89692E+13
03/05/1987;7.17107E+15;1.02438E+14;-4.23137E+14;5580;4.995E+15;1.58033E+16;2.6243E+15;8.02296E+15;-2.60069E+14;-1.21712E+15;5.43335E+14;-1.62496E+14;-6.80017E+14;565;6.08432E+13
10/05/1987;7.11478E+15;1.13401E+14;-4.26204E+15;5270;4.986E+15;1.65851E+16;2.75628E+16;8.09515E+15;1.75284E+14;-4.13437E+14;-4.93979E+14;-1.25582E+14;-1.62496E+14;48;5.77256E+13
17/05/1987;7.13306E+15;1.07837E+14;-4.25553E+15;5260;4988;1.66654E+15;2.05674E+16;8.0883E+15;3.20951E+14;1.75284E+14;-4.13437E+14;-4.93979E+14;-1.25582E+14;4.84E+15;4.6247E+13
24/05/1987;7.23307E+15;1.0802E+14;-3.90648E+15;4580;4.985E+15;1.87625E+15;2.05674E+16;8.0883E+15;-2.77966E+13;3.20951E+14;1.75284E+14;-4.13437E+14;-4.93979E+14;47;4.71436E+13
31/05/1987;7.23307E+15;1.0802E+14;-3.90648E+15;4580;4.985E+15;1.87625E+15;2.05674E+16;8.0883E+15;-2.77966E+13;3.20951E+14;1.75284E+14;-4.13437E+14;-4.93979E+14;47;4.71436E+13
07/06/1987;7.22236E+15;1.0727E+14;-3.92129E+15;4590;4.983E+16;1.87015E+16;2.05674E+16;8.0883E+15;2.55695E+13;1.61554E+14;3.03656E+14;-2.43706E+13;-6.09443E+14;46;4.02711E+13
14/06/1987;7.22236E+15;1.0727E+14;-3.92129E+15;4590;4.983E+16;1.87015E+16;2.05674E+16;8.0883E+15;2.55695E+13;1.61554E+14;3.03656E+14;-2.43706E+13;-6.09443E+14;46;4.02711E+13
21/06/1987;7.22236E+15;1.0727E+14;-3.92129E+15;4590;4.983E+16;1.87015E+16;2.05674E+16;8.0883E+15;2.55695E+13;1.61554E+14;3.03656E+14;-2.43706E+13;-6.09443E+14;46;4.02711E+13
28/06/1987;7.18934E+15;1.14372E+14;-3.93711E+15;4480;4978;1.90639E+16;1.89803E+16;7.56578E+15;7.93845E+14;-2.77966E+13;3.20951E+14;1.75284E+14;-4.13437E+14;50;2.72439E+13
05/07/1987;7.18934E+15;1.14372E+14;-3.93711E+15;4480;4978;1.90639E+16;1.89803E+16;7.56578E+15;7.93845E+14;-2.77966E+13;3.20951E+14;1.75284E+14;-4.13437E+14;50;2.72439E+13
12/07/1987;7.21325E+15;1.14489E+14;-3.90766E+15;4260;4982;2.00992E+16;2.05748E+16;8.08826E+15;1.25695E+15;2.55695E+13;1.61554E+14;3.03656E+14;-2.43706E+13;48;1.69008E+13
19/07/1987;7.20247E+15;1.13702E+14;-3.92261E+15;4230;498;2.02199E+16;2.05748E+16;8.08826E+15;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;4.19203E+14;47;1.51323E+13
26/07/1987;7.20247E+15;1.13702E+14;-3.92261E+15;4230;498;2.02199E+16;2.05748E+16;8.08826E+15;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;4.19203E+14;47;1.51323E+13
02/08/1987;7.20247E+15;1.13702E+14;-3.92261E+15;4230;498;2.02199E+16;2.05748E+16;8.08826E+15;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;4.19203E+14;47;1.51323E+13
09/08/1987;7.20247E+15;1.13702E+14;-3.92261E+15;4230;498;2.02199E+16;2.05748E+16;8.08826E+15;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;4.19203E+14;47;1.51323E+13
16/08/1987;7.20247E+15;1.13702E+14;-3.92261E+15;4230;498;2.02199E+16;2.05748E+16;8.08826E+15;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;4.19203E+14;47;1.51323E+13
23/08/1987;7.16484E+15;1.17289E+14;-3.95807E+15;4420;4974;1.92619E+15;1.95055E+16;7.59887E+15;3.28488E+14;7.30693E+14;7.93845E+14;-2.77966E+13;3.20951E+14;0;1.31073E+13
30/08/1987;7.16484E+15;1.17289E+14;-3.95807E+15;4420;4974;1.92619E+15;1.95055E+16;7.59887E+15;3.28488E+14;7.30693E+14;7.93845E+14;-2.77966E+13;3.20951E+14;0;1.31073E+13
06/09/1987;7.16484E+15;1.17289E+14;-3.95807E+15;4420;4974;1.92619E+15;1.95055E+16;7.59887E+15;3.28488E+14;7.30693E+14;7.93845E+14;-2.77966E+13;3.20951E+14;0;1.31073E+13
13/09/1987;7.18053E+15;1.18559E+14;-3.9354E+15;4440;4977;1.9204E+15;1.95055E+16;7.59887E+15;1.65644E+14;1.99159E+14;1.3619E+15;5.61953E+13;2.77966E+13;0;1.34962E+13
20/09/1987;7.18531E+15;1.18997E+14;-3.92801E+15;4540;4.978E+16;1.87888E+16;1.95055E+16;7.59887E+15;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;1.61554E+14;0;9.95324E+12
27/09/1987;7.18531E+15;1.18997E+14;-3.92801E+15;4540;4.978E+16;1.87888E+16;1.95055E+16;7.59887E+15;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;1.61554E+14;0;9.95324E+12
04/10/1987;7.19817E+15;1.04056E+14;-4.06731E+15;4570;4.989E+15;1.90587E+16;1.95055E+16;7.59887E+15;-4.1956E+13;4.03627E+14;1.11984E+15;2.87232E+14;3.4409E+14;0;1.38931E+13
11/10/1987;7.63318E+15;7.5975E+13;-2.75545E+15;4670;498;1.74551E+16;1.95055E+16;7.59887E+15;-4.45954E+12;3.28488E+14;7.30693E+14;7.93845E+14;-2.77966E+13;57;1.78361E+13
18/10/1987;7.59282E+15;8.66167E+13;-2.80321E+15;4710;4972;1.71651E+16;1.57366E+16;7.75395E+15;-3.2565E+14;1.65644E+14;1.99159E+14;1.3619E+15;5.61953E+13;46;1.69008E+13
25/10/1987;7.61974E+15;8.57547E+12;-2.77975E+15;4760;4.976E+15;1.70405E+16;2.06658E+15;7.08561E+14;-9.96526E+14;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;50;1.98117E+13
01/11/1987;7.61974E+15;8.57547E+12;-2.77975E+15;4760;4.976E+15;1.70405E+16;2.06658E+15;7.08561E+14;-9.96526E+14;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;50;1.98117E+13
08/11/1987;7.61974E+15;8.57547E+12;-2.77975E+15;4760;4.976E+15;1.70405E+16;2.06658E+15;7.08561E+14;-9.96526E+14;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;50;1.98117E+13
15/11/1987;7.61974E+15;8.57547E+12;-2.77975E+15;4760;4.976E+15;1.70405E+16;2.06658E+15;7.08561E+14;-9.96526E+14;3.55797E+11;4.1068E+14;1.25695E+15;2.55695E+13;50;1.98117E+13
22/11/1987;7.65612E+14;8.64335E+13;-2.73938E+15;4920;4.982E+15;1.6549E+15;2.08303E+16;7.33526E+15;1.97464E+14;-4.45954E+12;3.28488E+14;7.30693E+14;7.93845E+14;0;1.55619E+13
29/11/1987;7.65612E+14;8.64335E+13;-2.73938E+15;4920;4.982E+15;1.6549E+15;2.08303E+16;7.33526E+15;1.97464E+14;-4.45954E+12;3.28488E+14;7.30693E+14;7.93845E+14;0;1.55619E+13
06/12/1987;7.67246E+15;8.74387E+13;-2.71894E+15;4760;4.985E+15;1.71321E+15;2.08303E+16;7.33526E+15;2.42104E+13;-3.2565E+14;1.65644E+14;1.99159E+14;1.3619E+15;0;1.4298E+11
13/12/1987;7.67246E+15;8.74387E+13;-2.71894E+15;4760;4.985E+15;1.71321E+15;2.08303E+16;7.33526E+15;2.42104E+13;-3.2565E+14;1.65644E+14;1.99159E+14;1.3619E+15;0;1.4298E+11
20/12/1987;7.66741E+15;8.71211E+13;-2.72575E+15;4870;4.984E+15;1.67379E+15;2.08303E+16;7.33526E+15;5.13743E+14;-9.96526E+14;3.55797E+11;4.1068E+14;1.25695E+15;45;1.38931E+13
27/12/1987;7.22466E+15;1.23059E+13;-4.07447E+15;4330;4.991E+16;2.05572E+16;1.9037E+14;6.80185E+15;-8.28174E+13;5.13743E+14;-9.96526E+14;3.55797E+11;4.1068E+14;0;1.47111E+12
03/01/1988;7.22466E+15;1.23059E+13;-4.07447E+15;4330;4.991E+16;2.05572E+16;1.9037E+14;6.80185E+15;-8.28174E+13;5.13743E+14;-9.96526E+14;3.55797E+11;4.1068E+14;0;1.47111E+12
10/01/1988;7.22466E+15;1.23059E+13;-4.07447E+15;4330;4.991E+16;2.05572E+16;1.9037E+14;6.80185E+15;-8.28174E+13;5.13743E+14;-9.96526E+14;3.55797E+11;4.1068E+14;0;1.47111E+12
17/01/1988;7.21168E+15;1.23133E+14;-4.0917E+15;4500;4.989E+15;1.97562E+16;1.9037E+14;6.80185E+15;2.7648E+14;7.60319E+13;-4.762E+14;-4.1956E+13;4.03627E+14;0;1.51323E+13
24/01/1988;7.20083E+15;1.29273E+14;-4.06071E+15;4590;4984;1.92103E+16;2.14228E+16;7.32242E+15;-7.79773E+13;-1.19487E+14;1.97464E+14;-4.45954E+12;3.28488E+14;515;1.78361E+13
31/01/1988;7.20083E+15;1.29273E+14;-4.06071E+15;4590;4984;1.92103E+16;2.14228E+16;7.32242E+15;-7.79773E+13;-1.19487E+14;1.97464E+14;-4.45954E+12;3.28488E+14;515;1.78361E+13
07/02/1988;7.21194E+15;1.23691E+14;-4.10341E+15;4370;4.983E+16;2.01843E+16;2.28709E+16;7.77449E+15;1.0658E+15;3.37231E+14;2.7648E+14;7.60319E+13;-4.762E+14;472;5.74112E+12
14/02/1988;7.19753E+15;1.25193E+14;-4.1165E+15;4390;4981;2.0057E+16;2.10245E+15;7.35193E+15;9.67679E+14;1.81735E+15;-4.925E+13;-1.62788E+14;2.42104E+13;0;3.28363E+11
21/02/1988;7.24507E+15;1.18913E+14;-4.06603E+15;4480;4988;1.97528E+15;2.04051E+16;7.30781E+15;7.31894E+14;1.13095E+15;1.24773E+14;-8.28174E+13;5.13743E+14;52;3.727E+12
28/02/1988;7.23925E+15;1.18677E+14;-4.07489E+15;4560;4987;1.93971E+15;2.04051E+16;7.30781E+15;5.6562E+14;1.0658E+15;3.37231E+14;2.7648E+14;7.60319E+13;46;3.88428E+11
06/03/1988;7.24507E+15;1.18913E+14;-4.06603E+15;4600;4988;1.92376E+16;2.04051E+16;7.30781E+15;-3.76697E+13;1.95057E+14;7.53068E+14;-7.79773E+13;-1.19487E+14;47;3.57453E+12
13/03/1988;7.24507E+15;1.18913E+14;-4.06603E+15;4670;4988;1.89492E+16;2.04051E+16;7.30781E+15;2.53818E+14;9.67679E+14;1.81735E+15;-4.925E+13;-1.62788E+14;0;2.75556E+12
20/03/1988;7.24507E+15;1.18913E+14;-4.06603E+15;4670;4988;1.89492E+16;2.04051E+16;7.30781E+15;2.53818E+14;9.67679E+14;1.81735E+15;-4.925E+13;-1.62788E+14;0;2.75556E+12
27/03/1988;7.32111E+15;1.18302E+14;-3.74989E+15;4810;4984;1.81372E+16;2.04051E+16;7.30781E+15;-1.7765E+14;7.31894E+14;1.13095E+15;1.24773E+14;-8.28174E+13;0;4.21361E+12
03/04/1988;7.32111E+15;1.18302E+14;-3.74989E+15;4810;4984;1.81372E+16;2.04051E+16;7.30781E+15;-1.7765E+14;7.31894E+14;1.13095E+15;1.24773E+14;-8.28174E+13;0;4.21361E+12
10/04/1988;7.31601E+15;1.25379E+13;-3.61065E+15;4880;4974;1.75774E+15;2.04051E+16;7.30781E+15;-1.75809E+14;5.6562E+14;1.0658E+15;3.37231E+14;2.7648E+14;0;4.38584E+12
17/04/1988;7.31601E+15;1.25379E+13;-3.61065E+15;4880;4974;1.75774E+15;2.04051E+16;7.30781E+15;-1.75809E+14;5.6562E+14;1.0658E+15;3.37231E+14;2.7648E+14;0;4.38584E+12
